guidance_factor,condition,structure_index,formula,chemical_system,predicted_dielectric_scalar,energy_above_hull_per_atom,stable,rmsd_from_relaxation,energy_above_hull,self_consistent_energy_above_hull,is_unique,is_novel,is_explored,composition_valid,structure_valid,structure_comp_valid,abs_error_to_target,signed_error_to_target,squared_error_to_target
0,2,37,Ca2F2O2,Ca-F-O,2.945934007957429,0.1353795553649615,False,5.30150894733835e-16,0.1353795553649615,0.1276075372716274,True,True,True,True,True,True,0.9459340079574292,0.9459340079574292,0.8947911474104058
0,2,38,K2O5Sn2Zn,K-O-Sn-Zn,4.731200090426918,0.533246203809508,False,0.0024802341867818,0.533246203809508,0.533246203809508,True,True,True,True,True,True,2.731200090426918,2.731200090426918,7.459453933948004
0,2,39,CrO8Tm3,Cr-O-Tm,4.62211160411972,0.403242008491917,False,0.0012413362805634,0.403242008491917,0.3944342499948305,True,True,True,True,True,True,2.62211160411972,2.62211160411972,6.875469264459291
0,2,40,Cr4Li2O8,Cr-Li-O,6.893023116905606,0.4509995244602756,False,1.6229329147696033e-15,0.4509995244602756,0.3535970526542389,True,True,True,False,True,False,4.893023116905606,4.893023116905606,23.941675222572652
0,2,41,H4K4,H-K,2.821726385338129,0.006602909270176,True,0.000529998407168,0.006602909270176,0.0,True,False,True,True,True,True,0.8217263853381289,0.8217263853381289,0.6752342523608671
0,2,42,O2Zn2,O-Zn,6.207931475335658,0.0450494598346091,True,0.00073204951775,0.0450494598346091,0.01007430267334,True,False,True,True,True,True,4.207931475335658,4.207931475335658,17.706687301120528
0,2,43,H2Br2,Br-H,2.09346136554058,0.0273752405297558,True,9.321907481344798e-16,0.0273752405297558,0.0,True,False,True,True,True,True,0.09346136554058,0.09346136554058,0.0087350268487099
0,2,44,Ag3CuHf2S6,Ag-Cu-Hf-S,8.999995332950737,0.112186812131533,False,1.7003043370941818e-15,0.112186812131533,0.112186812131533,True,True,True,True,True,True,6.999995332950737,6.999995332950737,48.999934661332105
0,2,45,BaOS,Ba-O-S,4.013713979542243,0.6479492846383303,False,0.002173165150565,0.6479492846383303,0.2861519527999956,True,True,True,True,True,True,2.013713979542243,2.013713979542243,4.055043991403857
0,2,46,O8P2Ta,O-P-Ta,3.829679953760361,0.1501126749880086,False,0.0027944392321946,0.1501126749880086,0.0,True,True,True,True,True,True,1.829679953760361,1.829679953760361,3.3477287331925165
0,2,47,Cs6P4,Cs-P,4.380016021602139,0.0006306669462725,True,0.0011288411120635,0.0006306669462725,0.0,True,True,True,False,True,False,2.380016021602139,2.380016021602139,5.664476263082874
0,2,48,Cs3F6W,Cs-F-W,2.298716843026209,0.0668834276213443,True,0.0018633314296806,0.0668834276213443,0.0,True,True,True,True,True,True,0.298716843026209,0.298716843026209,0.0892317523075448
0,2,49,Mg2N2,Mg-N,5.170825793480623,0.6906204834162137,False,0.0012241068340965,0.6906204834162137,0.0,True,True,True,True,True,True,3.170825793480623,3.170825793480623,10.054136212602025
0,2,50,AgAlS2,Ag-Al-S,6.031684209705261,0.2022492104900379,False,0.0013825546699617,0.2022492104900379,0.1186068474908719,True,True,True,True,True,True,4.031684209705261,4.031684209705261,16.25447756678674
0,2,51,Mo2NaO4,Mo-Na-O,4.453982599456172,0.314186733298861,False,0.0003217854160114,0.314186733298861,0.1242307065074346,True,True,True,False,True,False,2.453982599456172,2.453982599456172,6.02203059843367
0,2,52,F5La2O4W,F-La-O-W,3.706367291928862,0.3283625578796432,False,0.001650016055663,0.3283625578796432,0.3283625578796432,True,True,True,True,True,True,1.7063672919288622,1.7063672919288622,2.9116893349646387
0,2,53,F12PbSb2,F-Pb-Sb,2.288073812561496,0.0104801340512681,True,1.5275019462876345e-15,0.0104801340512681,0.0,True,True,True,True,True,True,0.2880738125614961,0.2880738125614961,0.0829865214837159
0,2,54,C2Ba2O6,Ba-C-O,2.676303717366632,0.0593997557163632,True,0.0015374054931013,0.0593997557163632,0.0,True,False,True,True,True,True,0.6763037173666318,0.6763037173666318,0.4573867181239249
0,2,55,C2Ca6CoF4,C-Ca-Co-F,4.678983576637063,0.0695213218645802,True,9.532321168292974e-16,0.0695213218645802,0.0695213218645802,True,True,False,False,True,False,2.678983576637063,2.678983576637063,7.176953003891111
0,2,56,BaNaSb2,Ba-Na-Sb,12.7134705834445,0.0960204483083373,True,0.0012131321551344,0.0960204483083373,0.0960204483083373,True,True,True,True,True,True,10.7134705834445,10.7134705834445,114.77845194233063
0,2,57,B2K2LuO6,B-K-Lu-O,2.723622470203819,0.0906675173809778,True,0.0024584660486009,0.0906675173809778,0.0906675173809778,True,False,True,True,True,True,0.7236224702038192,0.7236224702038192,0.5236294793838772
0,2,58,CuMn2O8P2Sr,Cu-Mn-O-P-Sr,3.487468699510527,0.2785191759450018,False,1.0878284070031589e-15,0.2785191759450018,0.2785191759450018,True,True,False,True,True,True,1.487468699510527,1.487468699510527,2.2125631320235386
0,2,59,CuPdTe2,Cu-Pd-Te,16.817764963808838,0.0662424209993703,True,0.0004786840553673,0.0662424209993703,0.0662424209993703,True,True,True,False,True,False,14.817764963808838,14.817764963808838,219.56615852268072
0,2,60,F13O3Sb4,F-O-Sb,2.605919867020731,0.0999390843828011,True,1.402367281520563e-15,0.0999390843828011,0.0919838476990113,True,True,True,True,True,True,0.6059198670207309,0.6059198670207309,0.3671388852504201
0,2,61,H3Na3O3,H-Na-O,2.2737840168312,0.0488467038164897,True,0.0011970014574777,0.0488467038164897,0.0007781795925598,True,True,True,True,True,True,0.2737840168312,0.2737840168312,0.0749576878722268
0,2,62,Pd3S2Te2,Pd-S-Te,15.148641603597731,0.1387500754345163,False,0.0014290641066898,0.1387500754345163,0.1387500754345163,True,True,True,False,True,False,13.148641603597731,13.148641603597731,172.88677601986112
0,2,63,Bi2Na3S6Sc,Bi-Na-S-Sc,7.5848513653725105,0.051723512522054,True,0.001402532201366,0.051723512522054,0.051723512522054,True,False,True,True,True,True,5.584851365372511,5.584851365372511,31.190564773303198
0,2,64,As2O6Zn2,As-O-Zn,4.741816571433151,0.2182502114622195,False,0.0018282741435516,0.2182502114622195,0.1324509333478838,True,True,True,True,True,True,2.7418165714331506,2.7418165714331506,7.517558111385437
0,2,65,Br8Mo3Se,Br-Mo-Se,6.193538325792581,0.2416170572850093,False,0.0003326183140283,0.2416170572850093,0.2416170572850093,True,True,True,True,True,True,4.193538325792581,4.193538325792581,17.58576368989124
0,2,66,F13Ho3Na3,F-Ho-Na,2.2253354420693827,0.0913182388885793,True,2.2419662931265168e-15,0.0913182388885793,0.0593295058398952,True,True,True,False,True,False,0.2253354420693827,0.2253354420693827,0.0507760614526041
0,2,67,I8Zr2,I-Zr,4.489564378414685,0.0955071343639728,True,0.0024168583624647,0.0955071343639728,0.0,True,True,True,True,True,True,2.489564378414685,2.489564378414685,6.197930794271297
0,2,68,Al2K2Li2O6,Al-K-Li-O,2.6642311457536763,0.2356771688279195,False,0.0027854046148589,0.2356771688279195,0.2356771688279195,True,True,True,False,True,False,0.6642311457536763,0.6642311457536763,0.4412030149892415
0,2,69,AsHg3O6,As-Hg-O,4.896975379527201,0.1521616175944169,False,5.296590029624933e-16,0.1521616175944169,0.1066911888056507,True,True,True,True,True,True,2.896975379527201,2.896975379527201,8.39246634958677
0,2,70,O9Ta2V2,O-Ta-V,4.9591296255504895,0.2335807645184253,False,0.0004726229212071,0.2335807645184253,0.211923353957637,True,True,True,True,True,True,2.959129625550489,2.959129625550489,8.75644814081058
0,2,71,Ba2O2,Ba-O,5.228333317461113,0.0311840571765715,True,0.000117747618217,0.0311840571765715,0.0,True,False,True,True,True,True,3.2283333174611126,3.2283333174611126,10.422136008629472
0,2,72,Ge2I4,Ge-I,7.220767969102901,0.1035746118642779,False,0.0018968129981922,0.1035746118642779,0.0,True,False,True,True,True,True,5.220767969102901,5.220767969102901,27.256418187210837
0,2,73,F9Li2O3V4,F-Li-O-V,4.237993774006645,0.2168970596839869,False,1.1521443115157493e-15,0.2168970596839869,0.2137708935456386,True,True,True,False,True,False,2.237993774006645,2.237993774006645,5.008616132492506
0,2,74,H3Cl3K3N2Zr,Cl-H-K-N-Zr,3.0749279977525763,0.3096764564925012,False,1.3903559431061368e-15,0.3096764564925012,0.3096764564925012,True,True,False,True,True,True,1.0749279977525763,1.0749279977525763,1.1554702003523627
0,2,75,KO2Pb,K-O-Pb,5.103108113074179,0.1209310696025927,False,0.0015905368007802,0.1209310696025927,0.0,True,False,True,True,True,True,3.103108113074179,3.103108113074179,9.629279961426793
0,2,76,Ag5S8SbSi2,Ag-S-Sb-Si,6.467088802037684,0.09816111407084,True,1.0478707001324524e-15,0.09816111407084,0.09816111407084,True,True,False,True,True,True,4.467088802037684,4.467088802037684,19.95488236529047
0,2,77,N2NbYb,N-Nb-Yb,13.133863021316763,0.1247697382229784,False,0.0001930510408779,0.1247697382229784,0.0,True,False,True,True,True,True,11.133863021316763,11.133863021316763,123.96290577744485
0,2,78,Au2Cs6O2,Au-Cs-O,3.62444558981038,0.0605320247073755,True,1.5551167568301308e-15,0.0605320247073755,0.0227463804713772,True,True,True,True,True,True,1.6244455898103798,1.6244455898103798,2.638823474254393
0,2,79,As2Fe2LiO6,As-Fe-Li-O,4.2210730599570185,0.1720980909098513,False,1.1762606074256944e-15,0.1720980909098513,0.1720980909098513,True,True,True,False,True,False,2.2210730599570185,2.2210730599570185,4.9331655376668335
0,2,80,H2CdO2,Cd-H-O,3.561736382174196,0.0609373897168907,True,0.0038205216926097,0.0609373897168907,0.0531659353328892,True,False,True,True,True,True,1.561736382174196,1.561736382174196,2.439020527406546
0,2,81,Ca2O6Ti2,Ca-O-Ti,6.398705065974535,0.063231226217205,True,0.0023339352300393,0.063231226217205,0.0,True,False,True,True,True,True,4.398705065974535,4.398705065974535,19.34860625743004
0,2,82,Na2Sb2Se8Si2,Na-Sb-Se-Si,7.046137781618675,0.1469561172182434,False,0.0035945605902454,0.1469561172182434,0.1469561172182434,True,False,True,True,True,True,5.046137781618675,5.046137781618675,25.463506511079448
0,2,83,AlB2Te2Ti,Al-B-Te-Ti,13.369105255941497,0.7057049803575222,False,0.0018127138841578,0.7057049803575222,0.7057049803575222,True,True,False,True,True,True,11.369105255941497,11.369105255941497,129.25655432067657
0,2,84,CeCs3I6,Ce-Cs-I,4.3222960869443305,0.1335876664651039,False,0.0027614550802753,0.1335876664651039,0.1335876664651025,True,True,True,True,True,True,2.3222960869443305,2.3222960869443305,5.39305911543695
0,2,85,F6Li2Ni2,F-Li-Ni,2.4851546121155206,0.2631040230734367,False,0.0016339465416451,0.2631040230734367,0.2631040230734367,True,True,True,True,True,True,0.4851546121155206,0.4851546121155206,0.2353749976569612
0,2,86,H8Si2,H-Si,2.4449776807408776,0.017233041169903,True,0.0032848912915787,0.017233041169903,0.0126720104219026,True,True,True,True,True,True,0.4449776807408776,0.4449776807408776,0.1980051363575304
0,2,87,I4O4Sc4,I-O-Sc,4.924155927316536,0.0293196404884925,True,0.0007270173649904,0.0293196404884925,0.0293196404884925,True,True,True,True,True,True,2.9241559273165363,2.9241559273165363,8.550687887260432
0,2,88,H2I2OSn2,H-I-O-Sn,6.171619033278567,0.2613760928674953,False,9.064847781604872e-16,0.2613760928674953,0.2613760928674953,True,True,False,True,True,True,4.171619033278567,4.171619033278567,17.402405358812008
0,2,89,LiLu2Zn,Li-Lu-Zn,8.528271026552053,0.0238553462207535,True,0.0014401114608433,0.0238553462207535,0.0238553462207535,True,False,True,True,True,True,6.528271026552053,6.528271026552053,42.618322596119
0,2,90,Cr2N5Na5,Cr-N-Na,7.634018842239759,-0.0003675081189786,True,1.184923125616355e-15,-0.0003675081189786,0.0,True,True,True,True,True,True,5.634018842239759,5.634018842239759,31.74216831471264
0,2,91,F2Hg2,F-Hg,4.442878259547027,0.0785993173127028,True,0.0037624236510838,0.0785993173127028,0.0,True,False,True,True,True,True,2.442878259547027,2.442878259547027,5.967654190967511
0,2,92,O4,O,1.8625867136161085,0.0210130751660599,True,3.30237177524828e-16,0.0210130751660599,0.0099982223510739,True,False,True,True,True,True,0.1374132863838915,-0.1374132863838915,0.0188824112748213
0,2,93,Hg2I6Sb,Hg-I-Sb,4.601489076516296,0.1286810151992523,False,1.2806387684577009e-15,0.1286810151992523,0.1286810151992523,True,True,True,True,True,True,2.6014890765162964,2.6014890765162964,6.7677454152336125
0,2,94,Ba2Fe2O7Sn,Ba-Fe-O-Sn,4.427048924375803,0.2222169677127103,False,0.0023305373105664,0.2222169677127103,0.2222169677127103,True,True,True,True,True,True,2.4270489243758027,2.4270489243758027,5.890566481313741
0,2,95,BrNa3O5Se,Br-Na-O-Se,2.8493429613298744,0.2490403046646374,False,1.0943706266808778e-15,0.2490403046646374,0.2490403046646374,True,True,True,True,True,True,0.8493429613298744,0.8493429613298744,0.7213834659606005
0,2,96,Ca2FeN9Ta4,Ca-Fe-N-Ta,9.073683048978644,0.1987531069684269,False,0.0015115058367326,0.1987531069684269,0.1987531069684269,True,True,True,True,True,True,7.073683048978644,7.073683048978644,50.03699187740781
0,2,97,C2Cs2N4,C-Cs-N,2.3819803583795847,0.3815634943312007,False,0.0023159509781813,0.3815634943312007,0.225482056360371,True,True,True,True,True,True,0.3819803583795846,0.3819803583795846,0.1459089941877959
0,2,98,ClLa2N,Cl-La-N,7.899728954067481,0.0699059500345109,True,0.0012931638006753,0.0699059500345109,0.0,True,False,True,True,True,True,5.899728954067481,5.899728954067481,34.80680173146217
0,2,99,CuLiS,Cu-Li-S,8.068390004650114,0.0396610785076934,True,0.0009932327895681,0.0396610785076934,0.0357925069721378,True,False,True,True,True,True,6.068390004650114,6.068390004650114,36.82535724853741
0,2,100,AgBa2Se7,Ag-Ba-Se,7.563902254535584,0.1555929958991413,False,1.3268934531707758e-15,0.1555929958991413,0.1555929958991422,True,True,True,True,True,True,5.563902254535584,5.563902254535584,30.95700829802616
0,2,101,Br2F2K2,Br-F-K,3.046430322868129,0.0835861088586495,True,1.3421110141325197e-15,0.0835861088586495,0.0835861088586504,True,True,True,False,True,False,1.046430322868129,1.046430322868129,1.095016420617897
0,2,102,HAsBeCa,As-Be-Ca-H,8.55855420403829,0.00346655487205,True,0.0009644955386584,0.00346655487205,0.0,True,True,True,True,True,True,6.558554204038289,6.558554204038289,43.01463324730832
0,2,103,H2NO2W,H-N-O-W,4.577559736817502,0.1299037636020141,False,0.0012524868680277,0.1299037636020141,0.1299037636020141,True,True,False,True,True,True,2.577559736817502,2.577559736817502,6.643814196862711
0,2,104,CrCu2MgSe8Y3,Cr-Cu-Mg-Se-Y,9.570366045984192,0.201885742785377,False,0.000750084252183,0.201885742785377,0.201885742785377,True,True,False,True,True,True,7.570366045984192,7.570366045984192,57.310442070190334
0,2,105,Br8Ca2Sr2,Br-Ca-Sr,2.825230254108208,0.0700857524905416,True,0.0034786080288827,0.0700857524905416,0.0700857524905416,True,True,True,True,True,True,0.8252302541082082,0.8252302541082082,0.6810049722954978
0,2,106,F10O4Ti2V2,F-O-Ti-V,3.011275754958302,0.1241955061859201,False,1.281396409778558e-15,0.1241955061859201,0.1241955061859201,True,True,False,True,True,True,1.011275754958302,1.011275754958302,1.0226786525664835
0,2,107,CuK4O8V2,Cu-K-O-V,3.4545657125326144,0.1199237388632887,False,1.532325087856555e-15,0.1199237388632887,0.1199237388632887,True,True,True,True,True,True,1.4545657125326144,1.4545657125326144,2.115761412075512
0,2,108,Li6S7SbTa,Li-S-Sb-Ta,6.3201847601544765,0.0974292313441873,True,1.3538845402982661e-15,0.0974292313441873,0.0974292313441873,True,True,False,True,True,True,4.3201847601544765,4.3201847601544765,18.663996361870996
0,2,109,H2Li2O2,H-Li-O,2.0318477872581,0.0553346721400132,True,0.0006146662306612,0.0553346721400132,0.0289485626220704,True,True,True,True,True,True,0.0318477872581,0.0318477872581,0.0010142815532371
0,2,110,FK5Mn3O7,F-K-Mn-O,4.098860342743106,0.2579052912351542,False,0.0010614460517115,0.2579052912351542,0.2579052912351542,True,True,True,True,True,True,2.098860342743106,2.098860342743106,4.4052147383397084
0,2,111,Au2Rb2Sb2,Au-Rb-Sb,9.270592802840833,0.0549529359389677,True,0.0037061478851961,0.0549529359389677,0.0,True,True,True,True,True,True,7.270592802840833,7.270592802840833,52.86151970472091
0,2,112,S11SbSn2Y2,S-Sb-Sn-Y,7.643010129902019,0.1838709997899386,False,5.762102787613277e-16,0.1838709997899386,0.1838709997899386,True,True,False,True,True,True,5.643010129902019,5.643010129902019,31.843563326176803
0,2,113,InO4Si,In-O-Si,4.2129889278904775,0.4737916443910146,False,0.0020603526717229,0.4737916443910146,0.4737916443910146,True,True,True,True,True,True,2.212988927890477,2.212988927890477,4.897319994965845
0,2,114,In2Na2S3,In-Na-S,5.725309631535211,0.20923719066095,False,0.0006461333821904,0.20923719066095,0.1310445495695207,True,True,True,True,True,True,3.725309631535211,3.725309631535211,13.87793185080901
0,2,115,Cl2Cs2,Cl-Cs,2.4583718548395006,0.0174586814721728,True,9.81543257570702e-05,0.0174586814721728,0.0,True,False,True,True,True,True,0.4583718548395006,0.4583718548395006,0.2101047573090042
0,2,116,KN4O3Rb3Si4,K-N-O-Rb-Si,3.059220003118417,0.4573680819619046,False,1.103397082630458e-15,0.4573680819619046,0.4573680819619046,True,True,False,False,True,False,1.059220003118417,1.059220003118417,1.1219470150061792
0,2,117,HNaO,H-Na-O,2.5835706750396525,0.0791617770417225,True,0.0036037650575821,0.0791617770417225,0.0310932528177927,True,True,True,True,True,True,0.5835706750396525,0.5835706750396525,0.3405547327662357
0,2,118,Na6O8Se2,Na-O-Se,2.8100642109223983,0.0840831315424752,True,0.0004341675054062,0.0840831315424752,0.0,True,True,True,True,True,True,0.8100642109223983,0.8100642109223983,0.6562040258173278
0,2,119,H2Rb2S,H-Rb-S,2.660575862283648,0.0824746040154766,True,0.0024194989536485,0.0824746040154766,0.0824746040154766,True,True,True,False,True,False,0.6605758622836482,0.6605758622836482,0.4363604698317853
0,2,120,HAgMnO8Te2,Ag-H-Mn-O-Te,3.5726789779353645,0.2379101977066655,False,1.5603762895598117e-15,0.2379101977066655,0.2379101977066655,True,True,False,True,True,True,1.5726789779353645,1.5726789779353645,2.4733191676398225
0,2,121,In2Ni3O12Sn3,In-Ni-O-Sn,5.0857195027991935,0.2088771363362074,False,1.508639219198964e-15,0.2088771363362074,0.2088771363362074,True,True,True,True,True,True,3.085719502799193,3.085719502799193,9.521664849955302
0,2,122,I3O13Te2,I-O-Te,5.11716926270906,0.1558809500340263,False,1.4158363829885753e-15,0.1558809500340263,0.1558809500340263,True,True,True,True,True,True,3.1171692627090604,3.1171692627090604,9.716744212378147
0,2,123,NaO3V,Na-O-V,2.742875897150262,0.1319973821556557,False,0.0008390087833873,0.1319973821556557,0.0,True,True,True,True,True,True,0.7428758971502618,0.7428758971502618,0.5518645985668064
0,2,124,CBaN2,Ba-C-N,2.931178021194242,0.0177323407262974,True,0.0018081090263055,0.0177323407262974,0.0,True,False,True,True,True,True,0.931178021194242,0.931178021194242,0.8670925071552241
0,2,125,Li3O6Pt2,Li-O-Pt,5.2229223488880985,0.2255490176957995,False,7.710375328735995e-16,0.2255490176957995,0.0679113667394348,True,True,True,False,True,False,3.2229223488880985,3.2229223488880985,10.387228466962378
0,2,126,Al2Na2O4,Al-Na-O,2.406202760250935,0.0981389164262989,True,9.146731211303562e-16,0.0981389164262989,0.0,True,True,True,True,True,True,0.406202760250935,0.406202760250935,0.1650006824354786
0,2,127,Li2N4W2,Li-N-W,6.368951341145274,0.0589640052956461,True,0.003250559877116,0.0589640052956461,0.0,True,False,True,True,True,True,4.368951341145274,4.368951341145274,19.087735821295087
